Date,KNX,HTZ,HTLD,JBHT,WERN,ODFL,TFII
2022-07-07 00:00:00-04:00,46.64314270019531,16.950000762939453,13.744222640991211,162.42027282714844,38.3786506652832,135.25375366210938,81.18726348876953
2022-07-08 00:00:00-04:00,46.93521499633789,17.0,13.803336143493652,161.931640625,38.18550491333008,134.9226531982422,82.6822738647461
2022-07-11 00:00:00-04:00,46.818389892578125,16.790000915527344,13.911712646484375,160.3289337158203,38.25310516357422,133.19796752929688,82.18717193603516
2022-07-12 00:00:00-04:00,47.11045837402344,16.829999923706055,13.882156372070312,160.36802673339844,38.24345016479492,129.87701416015625,84.07050323486328
2022-07-13 00:00:00-04:00,47.26622009277344,17.200000762939453,14.059500694274902,159.0780792236328,38.088932037353516,123.21044158935547,81.90565490722656
2022-07-14 00:00:00-04:00,46.58472442626953,16.829999923706055,13.9215669631958,161.78504943847656,37.857154846191406,123.99124908447266,81.54646301269531
2022-07-15 00:00:00-04:00,47.003360748291016,17.309999465942383,14.039796829223633,163.76889038085938,38.320709228515625,126.17060852050781,83.16767883300781
2022-07-18 00:00:00-04:00,47.10071563720703,17.34000015258789,13.970829010009766,164.27708435058594,38.368995666503906,129.22962951660156,82.44931030273438
2022-07-19 00:00:00-04:00,49.22307586669922,17.84000015258789,14.46345329284668,170.49246215820312,40.039730072021484,133.7513885498047,87.49740600585938
2022-07-20 00:00:00-04:00,48.892066955566406,18.3799991607666,14.404338836669922,169.19268798828125,40.13631057739258,136.7017364501953,87.36149597167969
2022-07-21 00:00:00-04:00,50.70288848876953,18.219999313354492,14.433894157409668,167.9809112548828,40.28116226196289,139.4493865966797,89.94379425048828
2022-07-22 00:00:00-04:00,49.81693649291992,17.739999771118164,14.355074882507324,169.79856872558594,39.96247482299805,137.8581085205078,87.60419464111328
2022-07-25 00:00:00-04:00,49.534610748291016,17.950000762939453,14.542271614074707,169.37838745117188,39.721038818359375,136.1729278564453,88.76914978027344
2022-07-26 00:00:00-04:00,49.21333694458008,16.8799991607666,15.084159851074219,165.6061553955078,39.73069763183594,134.96218872070312,87.59449768066406
2022-07-27 00:00:00-04:00,50.15768814086914,17.420000076293945,15.20238971710205,167.6486358642578,39.87556838989258,135.1499786376953,88.19637298583984
2022-07-28 00:00:00-04:00,51.871150970458984,20.15999984741211,15.675309181213379,175.36895751953125,42.212650299072266,144.8755645751953,91.9727554321289
2022-07-29 00:00:00-04:00,53.49699020385742,21.420000076293945,15.645752906799316,179.10208129882812,42.454097747802734,149.9903564453125,97.01115417480469
2022-08-01 00:00:00-04:00,52.28004455566406,21.479999542236328,15.566933631896973,177.43096923828125,41.48834228515625,150.12875366210938,97.9042739868164
2022-08-02 00:00:00-04:00,51.48173141479492,20.59000015258789,15.369882583618164,174.63601684570312,40.50328826904297,145.36972045898438,96.4675064086914
2022-08-03 00:00:00-04:00,52.669471740722656,21.3799991607666,15.291061401367188,174.51873779296875,41.10205078125,146.13079833984375,99.61286926269531
2022-08-04 00:00:00-04:00,52.250831604003906,21.3700008392334,15.55707836151123,177.46688842773438,40.165283203125,147.80113220214844,100.7195816040039
2022-08-05 00:00:00-04:00,52.94205856323242,21.6299991607666,15.655603408813477,179.82737731933594,40.7543830871582,149.82237243652344,103.13685607910156
2022-08-08 00:00:00-04:00,52.96153259277344,21.989999771118164,15.596488952636719,183.22607421875,40.59986114501953,151.67062377929688,102.66116333007812
2022-08-09 00:00:00-04:00,52.31898498535156,21.700000762939453,15.586636543273926,180.61093139648438,39.65343475341797,149.20465087890625,100.17594909667969
2022-08-10 00:00:00-04:00,53.70143508911133,21.899999618530273,15.882214546203613,186.99697875976562,40.66746139526367,155.8563690185547,103.41838073730469
